seasonyear,boxscoreid,visitor_name,visitor_id,visitor_pts,home_name,home_id,home_pts,mu_coach_player_all_t1,mu_coach_player_all_t2,mu_coach_player_suc_t1,mu_coach_player_suc_t2,mu_rel_all_t1,mu_rel_all_t2,mu_rel_suc_t1,mu_rel_suc_t2,mean_runs_t1_bin_5,mean_ops_t1_bin_5,mean_era_t1_bin_5,mean_runs_t2_bin_5,mean_ops_t2_bin_5,mean_era_t2_bin_5,mean_runs_t1_bin_3,mean_ops_t1_bin_3,mean_era_t1_bin_3,mean_runs_t2_bin_3,mean_ops_t2_bin_3,mean_era_t2_bin_3,mean_runs_t1_bin_1,mean_ops_t1_bin_1,mean_era_t1_bin_1,mean_runs_t2_bin_1,mean_ops_t2_bin_1,mean_era_t2_bin_1,winner_pts,loser_pts,mu_rel_suc_win,mu_rel_suc_loss,mu_coach_player_suc_win,mu_coach_player_suc_loss,mean_era_win_bin_1,mean_era_win_bin_3,mean_era_win_bin_5,mean_runs_win_bin_1,mean_runs_win_bin_3,mean_runs_win_bin_5,mean_ops_win_bin_1,mean_ops_win_bin_3,mean_ops_win_bin_5,mean_era_loss_bin_1,mean_era_loss_bin_3,mean_era_loss_bin_5,mean_runs_loss_bin_1,mean_runs_loss_bin_3,mean_runs_loss_bin_5,mean_ops_loss_bin_1,mean_ops_loss_bin_3,mean_ops_loss_bin_5,mean_era_wl_bin_1,mean_era_wl_bin_3,mean_era_wl_bin_5,mean_ops_wl_bin_1,mean_ops_wl_bin_3,mean_ops_wl_bin_5,mean_runs_wl_bin_1,mean_runs_wl_bin_3,mean_runs_wl_bin_5,mean_win_coach_player,mean_win_rel_suc
2013,SFN201305090,Atlanta_Braves,ATL,6,San_Francisco_Giants,SFG,3,139.1818237304688,147.8461608886719,81.63636016845703,85.84615325927734,37.70909118652344,49.03845977783203,24.05454635620117,28.14102554321289,16.72222137451172,.4942222237586975,4.07611111111,22.90384674072266,.5103974342346191,3.59444444444,12.83333301544189,.4412499964237213,2.75277777778,24.49305534362793,.507562518119812,4.025,16.85714340209961,.4642857015132904,2.80666666667,27.6363639831543,.4580909013748169,3.18833333333,6,3,24.054546,28.141026,81.63636,85.846153,2.8066666,2.7527778,4.0761113,16.857143,12.833333,16.722221,.4642857,.44125,.49422222,3.1883333,4.0250001,3.5944445,27.636364,24.493055,22.903847,.4580909,.50756252,.51039743,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201305100,Atlanta_Braves,ATL,2,San_Francisco_Giants,SFG,8,116,184.4615325927734,64.69230651855469,106.6923065185547,23.32051277160645,58.32051467895508,12.02564144134521,34.70512771606445,16.17272758483887,.5351272821426392,6.94208333333,26.87361145019531,.56749027967453,3.1275,13.66666698455811,.49815833568573,8.126111111109999,29.43181800842285,.5652499794960022,2.54625,16.22222137451172,.5626111030578613,8.475,32,.5519999861717224,2.485,8,2,34.705128,12.025641,106.69231,64.692307,2.4849999,2.5462501,3.1275001,32,29.431818,26.873611,.55199999,.56524998,.56749028,8.4750004,8.126111,6.9420834,16.222221,13.666667,16.172728,.5626111,.49815834,.53512728,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201305110,Atlanta_Braves,ATL,1,San_Francisco_Giants,SFG,10,73.75,150.6666717529297,40.5,88.46666717529297,6.516666889190674,45.17142868041992,3.541666746139526,26.83809471130371,12.82307720184326,.4639294743537903,5.49138888889,22.23928642272949,.5586833357810974,3.55033333333,8.284722328186035,.4342847168445587,5.49138888889,23.82692337036133,.5570704936981201,4.08138888889,7.363636493682861,.4827272593975067,5.75416666667,27.75,.492083340883255,3.62,10,1,26.838095,3.5416667,88.466667,40.5,3.6199999,4.081389,3.5503333,27.75,23.826923,22.239286,.49208334,.55707049,.55868334,5.7541666,5.4913888,5.4913888,7.3636365,8.2847223,12.823077,.48272726,.43428472,.46392947,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201305120,Atlanta_Braves,ATL,1,San_Francisco_Giants,SFG,5,99.57142639160156,199.5,55.42856979370117,119.1428604125977,16.92307662963867,73.31867980957031,9.516483306884766,45.63736343383789,17.1363639831543,.5755151510238647,3.0675,21.65357208251953,.4983333349227905,2.86825,13.33333301544189,.5410916805267334,2.85833333333,23.14743614196777,.4879679381847382,2.518125,15.11111068725586,.55522221326828,1.79,27.08333396911621,.4480000138282776,2.365,5,1,45.637363,9.5164833,119.14286,55.42857,2.365,2.5181251,2.8682499,27.083334,23.147436,21.653572,.44800001,.48796794,.49833333,1.79,2.8583333,3.0675001,15.111111,13.333333,17.136364,.55522221,.54109168,.57551515,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201305200,Washington_Nationals,WSN,0,San_Francisco_Giants,SFG,8,82.5,155.125,48.33333206176758,93.0625,56.75757598876953,45.14166641235352,30.10606002807617,27.35000038146973,19.41363716125488,.6487681865692139,3.8,22.48888969421387,.5261722207069397,4.115,19.41666603088379,.5963666439056396,3.80555555556,24.06547546386719,.5082321166992188,3.61020833333,13,.4587142765522003,3.16333333333,26.53846168518066,.4611538350582123,3.6975,8,0,27.35,30.10606,93.0625,48.333332,3.6975,3.6102083,4.1149998,26.538462,24.065475,22.48889,.46115384,.50823212,.52617222,3.1633334,3.8055556,3.8,13,19.416666,19.413637,.45871428,.59636664,.64876819,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201305210,Washington_Nationals,WSN,2,San_Francisco_Giants,SFG,4,89.23076629638672,172.9411773681641,54.07692337036133,102.3529434204102,66.70513153076172,41.41176605224609,39.20512771606445,26.72794151306152,18.3347225189209,.5699611306190491,3.48508333333,21.47708320617676,.528639554977417,3.872,18.19696998596191,.4923484921455383,3.41375,22.93888854980469,.5068610906600952,3.521875,14.5,.4729166626930237,3.04666666667,25.4285717010498,.4372142851352692,3.435,4,2,26.727942,39.205128,102.35294,54.076923,3.4349999,3.5218749,3.872,25.428572,22.938889,21.477083,.43721429,.50686109,.52863955,3.0466666,3.4137499,3.4850833,14.5,18.19697,18.334723,.47291666,.49234849,.56996113,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201305220,Washington_Nationals,WSN,2,San_Francisco_Giants,SFG,1,87.85713958740234,175.5882415771484,53.92856979370117,104.7647094726563,66.90110015869141,53.125,41.08791351318359,33.52206039428711,17.83974266052246,.6002820730209351,3.86925,20.76078414916992,.4982784390449524,3.19772222222,16.97222137451172,.5306805372238159,2.82555555556,22.515625,.4945572912693024,3.27958333333,9,.4116874933242798,2.78333333333,25.60000038146973,.4541333317756653,2.817,2,1,41.087914,33.52206,53.92857,104.76471,2.7833333,2.8255556,3.8692501,9,16.972221,17.839743,.41168749,.53068054,.60028207,2.8169999,3.2795832,3.1977222,25.6,22.515625,20.760784,.45413333,.49455729,.49827844,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201305240,Colorado_Rockies,COL,5,San_Francisco_Giants,SFG,0,0,167.1666717529297,0,96.58333587646484,63.79121017456055,51.59090805053711,30.29670333862305,30.12121200561523,19.53846168518066,.5966730713844299,3.7371,26.32272720336914,.5602969527244568,13.7758333333,20.09090995788574,.645409107208252,3.39433333333,28.32500076293945,.5572583079338074,13.7758333333,24.70000076293945,.5648999810218811,4.875,32.77777862548828,.5203333497047424,10.235,5,0,30.296703,30.121212,0,96.583336,4.875,3.3943334,3.7370999,24.700001,20.09091,19.538462,.56489998,.64540911,.59667307,10.235,13.775833,13.775833,32.777779,28.325001,26.322727,.52033335,.55725831,.56029695,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201305250,Colorado_Rockies,COL,5,San_Francisco_Giants,SFG,6,0,150.8333282470703,0,89.61111450195313,51.95906448364258,38.88235473632813,26.37426948547363,24.35947799682617,15.82936477661133,.4758551716804504,3.9331875,20.87254905700684,.5204372406005859,4.6366,15.65625,.4916749894618988,3.696875,22.40104103088379,.5029114484786987,4.7375,17.88888931274414,.4515333473682404,4.36857142857,25.53333282470703,.4411999881267548,3.945,6,5,24.359478,26.374269,89.611115,0,3.9449999,4.7375002,4.6366,25.533333,22.401041,20.872549,.44119999,.50291145,.52043724,4.3685713,3.6968751,3.9331875,17.888889,15.65625,15.829365,.45153335,.49167499,.47585517,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201305260,Colorado_Rockies,COL,3,San_Francisco_Giants,SFG,7,0,150.5555572509766,0,87.22222137451172,55.32966995239258,35.05882263183594,25.03296661376953,20.6993465423584,20.53846168518066,.544373095035553,2.67416666667,18.88137245178223,.4561843276023865,7.67877777778,21.40909004211426,.5603636503219604,2.51666666667,21.25,.4617794156074524,7.65055555556,29,.6152222156524658,4.105,24.125,.4258750081062317,6.16,7,3,20.699347,25.032967,87.222221,0,6.1599998,7.6505556,7.6787777,24.125,21.25,18.881372,.42587501,.46177942,.45618433,4.105,2.5166667,2.6741667,29,21.40909,20.538462,.61522222,.56036365,.5443731,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201305290,Oakland_Athletics,OAK,9,San_Francisco_Giants,SFG,6,60.11764526367188,183.1333312988281,35.70588302612305,106.4000015258789,18.58088302612305,49.79999923706055,11.75,29.05714225769043,18.29777717590332,.4873111248016357,3.3503,21.39888954162598,.5116888880729675,4.02191666667,19.76666641235352,.4900444447994232,3.15,23.86111068725586,.516438901424408,3.81541666667,22.84615325927734,.5303846001625061,2.355,27.28571510314941,.4755714237689972,4.0475,9,6,11.75,29.057142,35.705883,106.4,2.355,3.1500001,3.3503001,22.846153,19.766666,18.297777,.5303846,.49004444,.48731112,4.0475001,3.8154166,4.0219169,27.285715,23.861111,21.39889,.47557142,.5164389,.51168889,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201305300,Oakland_Athletics,OAK,2,San_Francisco_Giants,SFG,5,45.53333282470703,173.3999938964844,26.20000076293945,98.86666870117188,12.5714282989502,56.84761810302734,7.514285564422607,34.31428527832031,18.7055549621582,.4837291538715363,3.485125,19.27976226806641,.4875904619693756,3.34693333333,21.40909004211426,.4806363582611084,3.48583333333,22.08928489685059,.493922621011734,3.3165,29.125,.6576250195503235,2.30333333333,26.11538505554199,.449730783700943,2.8,5,2,34.314285,7.5142856,98.866669,26.200001,2.8,3.3164999,3.3469334,26.115385,22.089285,19.279762,.44973078,.49392262,.48759046,2.3033333,3.4858334,3.4851251,29.125,21.40909,18.705555,.65762502,.48063636,.48372915,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201306040,Toronto_Blue_Jays,TOR,1,San_Francisco_Giants,SFG,2,8.692307472229004,205.5384674072266,4.307692527770996,121.7692337036133,35.08974456787109,67.02564239501953,16.83333396911621,41.89743423461914,32.04166793823242,.6372319459915161,4.9125,26.0402774810791,.5771527886390686,2.609,36.51388931274414,.6570138931274414,4.42,29.11805534362793,.5830903053283691,2.49,37.79999923706055,.6424999833106995,,33.81818008422852,.5490909218788147,2.245,2,1,41.897434,16.833334,121.76923,4.3076925,2.2449999,2.49,2.609,33.81818,29.118055,26.040277,.54909092,.58309031,.57715279,,4.4200001,4.9124999,37.799999,36.513889,32.041668,.64249998,.65701389,.63723195,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201306050,Toronto_Blue_Jays,TOR,4,San_Francisco_Giants,SFG,0,18.3636360168457,163.1538391113281,9.818181991577148,93,39.67272567749023,38.4487190246582,20.03636360168457,22.32051277160645,28.56515121459961,.6034575700759888,4.2475,25.4152774810791,.5656277537345886,5.10777777778,31.46969604492188,.6245757341384888,2.82333333333,28.35416603088379,.5765486359596252,5.29083333333,28.66666603088379,.5717777609825134,2.54,32.09090805053711,.5386363863945007,4.6525,4,0,20.036364,22.320513,9.818182,93,2.54,2.8233333,4.2474999,28.666666,31.469696,28.565151,.57177776,.62457573,.60345757,4.6525002,5.2908335,5.1077776,32.090908,28.354166,25.415277,.53863639,.57654864,.56562775,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201306170,San_Diego_Padres,SDP,5,San_Francisco_Giants,SFG,3,175.6315765380859,107.5,83.78947448730469,65.25,31.16958999633789,19.93684196472168,15.91812896728516,12.53684234619141,14.3766918182373,.4407403469085693,4.19158333333,13.92156887054443,.4107215702533722,6.98257142857,16.71052551269531,.4504122734069824,4.274375,15.63235282897949,.4082009792327881,6.86095238095,16.27777862548828,.3983888924121857,3.20857142857,18.59375,.3603437542915344,5.71583333333,5,3,15.918129,12.536842,83.789474,65.25,3.2085714,4.274375,4.1915832,16.277779,16.710526,14.376692,.39838889,.45041227,.44074035,5.7158332,6.8609524,6.9825716,18.59375,15.632353,13.921569,.36034375,.40820098,.41072157,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201306180,San_Diego_Padres,SDP,4,San_Francisco_Giants,SFG,5,186,130.0588226318359,87.26667022705078,77.41176605224609,42.87619018554688,25.69853019714355,20.31428527832031,16.64705848693848,18.10380935668945,.5443111062049866,4.63416666667,19.18222236633301,.5264089107513428,3.98933333333,21.05555534362793,.5544111132621765,5.05625,21.1833324432373,.5249833464622498,3.91,20.78571510314941,.4995714426040649,3.7025,24.5714282989502,.4809285700321198,3.74666666667,5,4,16.647058,20.314285,77.411766,87.26667,3.7466667,3.9100001,3.9893334,24.571428,21.183332,19.182222,.48092857,.52498335,.52640891,3.7025001,5.0562501,4.6341667,20.785715,21.055555,18.103809,.49957144,.55441111,.54431111,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201306190,San_Diego_Padres,SDP,2,San_Francisco_Giants,SFG,4,214.5454559326172,122.0666656494141,104.636360168457,73.66666412353516,48.59999847412109,31.81904792785645,24.67272758483887,20.40952301025391,20.06363677978516,.6051999926567078,3.93577777778,23.61944389343262,.5900194644927979,2.356,23.68181800842285,.6553030014038086,3.85777777778,26.35416603088379,.6178125143051147,2.41166666667,25.89999961853027,.5702999830245972,3.9,31.09090995788574,.6119090914726257,1.79,4,2,20.409523,24.672728,73.666664,104.63636,1.79,2.4116666,2.3559999,31.09091,26.354166,23.619444,.61190909,.61781251,.59001946,3.9000001,3.8577778,3.9357777,25.9,23.681818,20.063637,.57029998,.655303,.60519999,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201306200,Miami_Marlins,MIA,2,San_Francisco_Giants,SFG,1,0,103.7857131958008,0,60.92856979370117,8.012820243835449,22.06593322753906,3.807692289352417,13.01098918914795,22.3424243927002,.5247030258178711,5.32895833333,19.72361183166504,.483477771282196,9.954416666669999,22.96969604492188,.5301818251609802,5.48916666667,22.38194465637207,.4903124868869781,10.2027083333,25.3636360168457,.5503636598587036,5.71666666667,24.72727203369141,.4503636360168457,7.9975,2,1,3.8076923,13.010989,0,60.92857,5.7166667,5.4891667,5.3289585,25.363636,22.969696,22.342424,.55036366,.53018183,.52470303,7.9974999,10.202708,9.9544163,24.727272,22.381945,19.723612,.45036364,.49031249,.48347777,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201306210,Miami_Marlins,MIA,6,San_Francisco_Giants,SFG,3,0,111.2666702270508,0,65.13333129882813,15.84166622161865,25.56190490722656,6.616666793823242,15.17142868041992,19.13076972961426,.4820410311222076,3.25566666667,20.37361145019531,.4853749871253967,4.32444444444,20.15384674072266,.4871538579463959,3.08866666667,22.53472137451172,.5023680329322815,4.12,21.84615325927734,.5031538605690002,3.3375,26.45454597473145,.4802727401256561,3.935,6,3,6.6166668,15.171429,0,65.133331,3.3375001,3.0886667,3.2556667,21.846153,20.153847,19.13077,.50315386,.48715386,.48204103,3.9349999,4.1199999,4.3244443,26.454546,22.534721,20.373611,.48027274,.50236803,.48537499,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201306220,Miami_Marlins,MIA,1,San_Francisco_Giants,SFG,2,0,121.8125,0,73.25,11.04166698455811,36.06666564941406,4.591666698455811,23.49166679382324,19.73077011108398,.4335948824882507,5.07027777778,17.125,.469733327627182,7.88493333333,20.35897445678711,.4354358911514282,5.01777777778,18.95833396911621,.4788273870944977,7.60483333333,22.38461494445801,.4553846120834351,5.21861111111,22.61538505554199,.451769232749939,6.2475,2,1,23.491667,4.5916667,73.25,0,6.2474999,7.6048331,7.8849335,22.615385,18.958334,17.125,.45176923,.47882739,.46973333,5.2186112,5.0177779,5.0702777,22.384615,20.358974,19.73077,.45538461,.43543589,.43359488,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201306230,Miami_Marlins,MIA,7,San_Francisco_Giants,SFG,2,0,115.9333343505859,0,67.13333129882813,12.52747249603271,28.59047698974609,4.890110015869141,16.90476226806641,15.03939437866211,.448568195104599,3.9185,21.88333320617676,.5494717955589294,4.72666666667,15.60606098175049,.4375757575035095,4.136,24.40384674072266,.5654679536819458,5.00125,19.39999961853027,.4948500096797943,3.99666666667,28.66666603088379,.5610833168029785,4.6525,7,2,4.89011,16.904762,0,67.133331,3.9966667,4.1360002,3.9184999,19.4,15.606061,15.039394,.49485001,.43757576,.4485682,4.6525002,5.0012498,4.7266665,28.666666,24.403847,21.883333,.56108332,.56546795,.5494718,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201307050,Los_Angeles_Dodgers,LAD,10,San_Francisco_Giants,SFG,2,83.5,115.1875,42.78571319580078,65.8125,31.86813163757324,28.36666679382324,16.20879173278809,16.14999961853027,31.35499954223633,.6341354846954346,3.15,23.33095169067383,.6347547769546509,2.735,26.41666603088379,.6554750204086304,3.035,25.97023773193359,.6363035440444946,2.735,28.27777862548828,.6493889093399048,2.965,31.08333396911621,.5690833330154419,2.47,10,2,16.208792,16.15,42.785713,65.8125,2.9649999,3.0350001,3.1500001,28.277779,26.416666,31.355,.64938891,.65547502,.63413548,2.47,2.7349999,2.7349999,31.083334,25.970238,23.330952,.56908333,.63630354,.63475478,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201307060,Los_Angeles_Dodgers,LAD,2,San_Francisco_Giants,SFG,4,57.64285659790039,195,29.35714340209961,116.5,16.26373672485352,65.80303192138672,8.538461685180664,41.95454406738281,19.73333358764648,.5320712327957153,2.70541666667,24.81944465637207,.5095278024673462,8.26216666667,15.34722232818604,.523687481880188,3.11,27.84027862548828,.5327013731002808,7.999375,15.125,.5404583215713501,2.4075,31.27272796630859,.5000908970832825,7.43,4,2,41.954544,8.5384617,116.5,29.357143,7.4299998,7.9993749,8.262167,31.272728,27.840279,24.819445,.5000909,.53270137,.5095278,2.4075,3.1099999,2.7054167,15.125,15.347222,19.733334,.54045832,.52368748,.53207123,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201307070,Los_Angeles_Dodgers,LAD,4,San_Francisco_Giants,SFG,1,94.72727203369141,117.1428604125977,50.09090805053711,71.64286041259766,35.12727355957031,24.82417488098145,19.30909156799316,16.09890174865723,24.02407455444336,.6357097625732422,3.10833333333,18.11025619506836,.4884474277496338,8.99841666667,19.93888854980469,.6663610935211182,1.95666666667,20.73717880249023,.4932884573936462,8.77125,21.5625,.5941874980926514,2.35,20.72727203369141,.389636367559433,6.7075,4,1,19.309092,16.098902,50.090908,71.64286,2.3499999,1.9566667,3.1083333,21.5625,19.938889,24.024075,.5941875,.66636109,.63570976,6.7075,8.7712498,8.9984169,20.727272,20.737179,18.110256,.38963637,.49328846,.48844743,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201307080,New_York_Mets,NYM,4,San_Francisco_Giants,SFG,3,43.84210586547852,51.19047546386719,21.15789413452148,29.5714282989502,10.18713474273682,27.4333324432373,4.783625602722168,16.75238037109375,16.23872566223145,.4827568531036377,4.51825,17.19122886657715,.4800929725170135,6.49883333333,17.75,.5190833210945129,4.68133333333,18.96052551269531,.4721710383892059,6.35694444444,11.625,.4854166805744171,4.808,21.70588302612305,.3925293982028961,5.0025,4,3,4.7836256,16.75238,21.157894,29.571428,4.8080001,4.6813335,4.51825,11.625,17.75,16.238726,.48541668,.51908332,.48275685,5.0025001,6.3569446,6.4988332,21.705883,18.960526,17.191229,.3925294,.47217104,.48009297,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201307090,New_York_Mets,NYM,10,San_Francisco_Giants,SFG,6,46.23077011108398,115.3333358764648,22.23077011108398,66.80000305175781,11.98717975616455,29.0476188659668,5.589743614196777,17.5714282989502,18.3424243927002,.5759348273277283,5.095,22.03333282470703,.5582249760627747,3.82644444444,18.66666603088379,.5895454287528992,5.24,24.52083396911621,.5533124804496765,4.09305555556,9.3125,.5176249742507935,4.68,27.3636360168457,.4803636372089386,2.6275,10,6,5.5897436,17.571428,22.23077,66.800003,4.6799998,5.2399998,5.0949998,9.3125,18.666666,18.342424,.51762497,.58954543,.57593483,2.6275001,4.0930557,3.8264444,27.363636,24.520834,22.033333,.48036364,.55331248,.55822498,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201307100,New_York_Mets,NYM,7,San_Francisco_Giants,SFG,2,61.75,149.1875,28.16666603088379,85.5625,19.54545402526855,39.78333282470703,8.984848022460938,23.51666641235352,24.69090843200684,.5742454528808594,4.1775,23.52948760986328,.5471205115318298,3.05366666667,25.37878799438477,.5640151500701904,4.69666666667,26.58333396911621,.5459166765213013,2.74972222222,17.0625,.4977500140666962,4.1,29.25,.5120000243186951,2.55666666667,7,2,8.984848,23.516666,28.166666,85.5625,4.0999999,4.6966667,4.1774998,17.0625,25.378788,24.690908,.49775001,.56401515,.57424545,2.5566666,2.7497222,3.0536666,29.25,26.583334,23.529488,.51200002,.54591668,.54712051,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201307190,Arizona_Diamondbacks,ARI,0,San_Francisco_Giants,SFG,2,91.73332977294922,136,47.06666564941406,80.5625,20.79999923706055,43.13333511352539,10.09523773193359,27.28333282470703,22.52111053466797,.6132633090019226,3.84625,21.73888969421387,.4487722218036652,6.99683333333,23.1785717010498,.5985952615737915,5.65166666667,23.76111030578613,.4638055562973022,6.75236111111,19.55555534362793,.5134444236755371,6.62,26.15384674072266,.4406923055648804,5.37083333333,2,0,27.283333,10.095238,80.5625,47.066666,5.3708334,6.7523613,6.9968333,26.153847,23.76111,21.73889,.44069231,.46380556,.44877222,6.6199999,5.6516666,3.8462501,19.555555,23.178572,22.521111,.51344442,.59859526,.61326331,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201307200,Arizona_Diamondbacks,ARI,3,San_Francisco_Giants,SFG,4,98.41176605224609,127.7777786254883,53.35293960571289,76.38888549804688,25.57353019714355,31.44444465637207,14.03676509857178,19.70588302612305,20.30294036865234,.5921146869659424,3.91191666667,16.6549015045166,.4157980382442474,6.03957142857,20.47395896911621,.5773229002952576,4.43766666667,18.18137168884277,.4097304046154022,5.75976190476,16.31818199157715,.6344090700149536,4.29,16.53333282470703,.3569333255290985,4.69357142857,4,3,19.705883,14.036765,76.388885,53.35294,4.6935716,5.7597618,6.0395713,16.533333,18.181372,16.654902,.35693333,.4097304,.41579804,4.29,4.4376669,3.9119167,16.318182,20.473959,20.30294,.63440907,.5773229,.59211469,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201307210,Arizona_Diamondbacks,ARI,3,San_Francisco_Giants,SFG,1,93.26667022705078,114.533332824707,48.53333282470703,66.53333282470703,21.09523773193359,25.14285659790039,10.27619075775146,14.91428565979004,21.19577980041504,.6005440354347229,2.5975,22.57692337036133,.5205384492874146,9.37166666667,21.80586051940918,.5869743824005127,3.155,24.7756404876709,.5457243323326111,9.23104166667,19.44444465637207,.7383333444595337,3.6125,27.45454597473145,.4979999959468842,9.08333333333,3,1,10.276191,14.914286,48.533333,66.533333,3.6125,3.155,2.5975001,19.444445,21.805861,21.19578,.73833334,.58697438,.60054404,9.083333,9.2310419,9.3716669,27.454546,24.77564,22.576923,.498,.54572433,.52053845,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201307220,Cincinnati_Reds,CIN,11,San_Francisco_Giants,SFG,0,179.6923065185547,120.625,95.23076629638672,70,44.47435760498047,26.60000038146973,23.53846168518066,14.86666679382324,28.19000053405762,.7256500124931335,,24.29523849487305,.567554771900177,4.7425,22.44444465637207,.7117407321929932,,26.33928489685059,.5670416951179504,4.7425,24.64285659790039,.7548571228981018,,28.91666603088379,.4990000128746033,4.61,11,0,23.538462,14.866667,95.230766,70,,,,24.642857,22.444445,28.190001,.75485712,.71174073,.72565001,4.6100001,4.7424998,4.7424998,28.916666,26.339285,24.295238,.49900001,.5670417,.56755477,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
2013,SFN201307231,Cincinnati_Reds,CIN,9,San_Francisco_Giants,SFG,3,65.15384674072266,121.8571395874023,33.07692337036133,70.07142639160156,53.38461685180664,21.5714282989502,27.37179565429688,12.87912082672119,26.49393844604492,.6365666389465332,3.767,24.10256385803223,.5663012862205505,5.71777777778,20.85000038146973,.6148499846458435,2.98166666667,26.03205108642578,.5633012652397156,5.45,23.6875,.6231250166893005,2.23,28.89999961853027,.5026999711990356,5.305,9,3,27.371796,12.879121,33.076923,70.071426,2.23,2.9816666,3.767,23.6875,20.85,26.493938,.62312502,.61484998,.63656664,5.3049998,5.4499998,5.7177777,28.9,26.032051,24.102564,.50269997,.56330127,.56630129,-.43397096,-.40351138,-.18987125,-.010269117,-.0041420665,-.0013834385,-.27019554,.14647919,.37106383,7.1300049,3.5881486
